FID,Field1,longitude,latitude
662,599,19.410000000000000,-34.539999999999999
663,357,27.160000000000000,-34.560000000000002
664,286,18.449999999999999,-34.570000000000000
665,72,19.329999999999998,-34.570000000000000
666,277,19.340000000000000,-34.579999999999998
667,409,19.350000000000001,-34.579999999999998
668,364,18.230000000000000,-34.590000000000003
669,554,19.320000000000000,-34.590000000000003
670,551,22.379999999999999,-34.590000000000003
671,439,19.289999999999999,-34.619999999999997
672,204,19.350000000000001,-34.619999999999997
673,157,19.359999999999999,-34.619999999999997
674,16,19.370000000000001,-34.619999999999997
675,646,19.379999999999999,-34.619999999999997
676,664,19.620000000000001,-34.619999999999997
677,651,19.879999999999999,-34.619999999999997
678,650,20.120000000000001,-34.619999999999997
679,667,20.379999999999999,-34.619999999999997
680,373,19.300000000000001,-34.630000000000003
681,151,19.340000000000000,-34.630000000000003
682,139,19.399999999999999,-34.670000000000002
683,116,19.500000000000000,-34.670000000000002
684,163,19.420000000000002,-34.680000000000000
685,140,18.270000000000000,-34.689999999999998
686,67,19.370000000000001,-34.689999999999998
687,184,19.410000000000000,-34.689999999999998
688,533,20.230000000000000,-34.689999999999998
689,208,18.289999999999999,-34.700000000000003
690,392,19.430000000000000,-34.700000000000003
691,69,20.109999999999999,-34.710000000000001
692,225,20.120000000000001,-34.710000000000001
693,489,19.620000000000001,-34.750000000000000
694,547,19.829999999999998,-34.759999999999998
695,549,19.870000000000001,-34.789999999999999
696,44,19.960000000000001,-34.789999999999999
697,321,20.039999999999999,-34.789999999999999
698,36,20.059999999999999,-34.799999999999997
699,126,19.940000000000001,-34.810000000000002
700,531,19.989999999999998,-34.829999999999998
701,560,20.010000000000002,-34.829999999999998
702,624,18.500000000000000,-35.000000000000000
703,608,20.140000000000001,-35.350000000000001
