FID,Field1,lon,lat
1820,47,-63.719999999999999,-42.100000000000001
1821,2412,-63.729999999999997,-42.509999999999998
1822,3306,-63.729999999999997,-42.289999999999999
1823,3307,-63.729999999999997,-42.240000000000002
1824,44,-63.729999999999997,-42.140000000000001
1825,23,-63.740000000000002,-42.549999999999997
1826,2826,-63.740000000000002,-42.530000000000001
1827,2056,-63.740000000000002,-42.479999999999997
1828,339,-63.750000000000000,-42.560000000000002
1829,1174,-63.750000000000000,-42.409999999999997
1830,3243,-63.759999999999998,-42.600000000000001
1831,2829,-63.759999999999998,-42.479999999999997
1832,2413,-63.759999999999998,-42.450000000000003
1833,22,-63.759999999999998,-42.420000000000002
1834,988,-63.759999999999998,-42.299999999999997
1835,41,-63.759999999999998,-42.270000000000003
1836,1373,-63.759999999999998,-42.079999999999998
1837,2387,-63.770000000000003,-42.560000000000002
1838,26,-63.780000000000001,-42.570000000000000
1839,46,-63.780000000000001,-42.109999999999999
1840,48,-63.780000000000001,-42.020000000000003
1841,500,-63.789999999999999,-42.469999999999999
1842,3304,-63.789999999999999,-42.280000000000001
1843,2054,-63.799999999999997,-42.600000000000001
1844,2835,-63.799999999999997,-42.570000000000000
1845,3064,-63.799999999999997,-42.549999999999997
1846,2402,-63.799999999999997,-42.439999999999998
1847,1171,-63.799999999999997,-42.170000000000002
1848,2768,-63.820000000000000,-42.039999999999999
1849,992,-63.829999999999998,-42.450000000000003
1850,2766,-63.840000000000003,-42.159999999999997
1851,2822,-63.850000000000001,-42.180000000000000
1852,1970,-63.850000000000001,-42.130000000000003
1853,3311,-63.859999999999999,-42.600000000000001
1854,1899,-63.869999999999997,-41.090000000000003
1855,2823,-63.880000000000003,-42.159999999999997
1856,2699,-63.880000000000003,-42.039999999999999
1857,1856,-63.899999999999999,-42.130000000000003
1858,1835,-63.899999999999999,-42.090000000000003
1859,2039,-63.909999999999997,-42.579999999999998
1860,3065,-63.920000000000002,-42.530000000000001
1861,3313,-63.920000000000002,-42.479999999999997
1862,2765,-63.920000000000002,-42.210000000000001
1863,3312,-63.930000000000000,-42.500000000000000
1864,1821,-63.939999999999998,-41.079999999999998
1865,3319,-63.960000000000001,-42.490000000000002
1866,2767,-63.960000000000001,-42.189999999999998
1867,2388,-63.960000000000001,-41.000000000000000
1868,465,-63.969999999999999,-42.200000000000003
1869,3299,-63.979999999999997,-42.579999999999998
1870,50,-63.979999999999997,-42.380000000000003
1871,991,-63.990000000000002,-42.460000000000001
1872,294,-63.990000000000002,-42.030000000000001
1873,3217,-64.069999999999993,-42.539999999999999
1874,2576,-64.079999999999998,-41.020000000000003
1875,1368,-64.090000000000003,-42.250000000000000
1876,2121,-64.099999999999994,-42.460000000000001
1877,309,-64.159999999999997,-41.060000000000002
1878,1746,-64.170000000000002,-41.009999999999998
1879,3180,-64.189999999999998,-42.289999999999999
1880,2128,-64.209999999999994,-42.570000000000000
1881,201,-64.209999999999994,-42.479999999999997
1882,213,-64.209999999999994,-42.439999999999998
1883,2719,-64.219999999999999,-42.609999999999999
1884,3220,-64.239999999999995,-42.570000000000000
1885,3208,-64.260000000000005,-42.600000000000001
1886,2797,-64.280000000000001,-42.579999999999998
1887,1617,-64.280000000000001,-42.570000000000000
1888,2889,-64.280000000000001,-42.509999999999998
1889,2528,-64.299999999999997,-42.579999999999998
1890,1544,-64.310000000000002,-42.579999999999998
1891,1900,-64.310000000000002,-42.409999999999997
1892,2677,-64.319999999999993,-42.729999999999997
1893,3300,-64.319999999999993,-42.670000000000002
1894,2777,-64.319999999999993,-42.579999999999998
1895,2493,-64.319999999999993,-42.420000000000002
1896,3059,-64.340000000000003,-42.420000000000002
1897,1898,-64.349999999999994,-42.719999999999999
1898,1831,-64.370000000000005,-42.969999999999999
1899,2662,-64.370000000000005,-42.570000000000000
1900,2901,-64.379999999999995,-42.960000000000001
1901,2575,-64.379999999999995,-42.420000000000002
1902,2202,-64.409999999999997,-42.859999999999999
1903,2759,-64.489999999999995,-42.840000000000003
1904,1613,-64.519999999999996,-42.430000000000000
1905,2990,-64.530000000000001,-42.829999999999998
1906,1228,-64.540000000000006,-42.469999999999999
1907,3124,-64.599999999999994,-42.920000000000002
1908,2712,-64.620000000000005,-42.719999999999999
1909,2234,-64.620000000000005,-42.469999999999999
1910,1222,-64.640000000000001,-40.840000000000003
1911,1816,-64.769999999999996,-40.820000000000000
1912,3257,-64.790000000000006,-44.399999999999999
1913,15,-64.799999999999997,-42.659999999999997
1914,2378,-64.819999999999993,-43.170000000000002
1915,3177,-64.819999999999993,-42.759999999999998
1916,3252,-64.829999999999998,-41.490000000000002
1917,602,-64.849999999999994,-40.990000000000002
1918,2206,-64.849999999999994,-40.829999999999998
1919,1624,-64.849999999999994,-40.789999999999999
1920,3160,-64.849999999999994,-40.780000000000001
1921,1708,-64.859999999999999,-40.829999999999998
1922,1158,-64.859999999999999,-40.780000000000001
1923,263,-64.859999999999999,-40.750000000000000
1924,1619,-64.879999999999995,-42.829999999999998
1925,1380,-64.879999999999995,-40.799999999999997
1926,1376,-64.890000000000001,-42.820000000000000
1927,1377,-64.890000000000001,-42.810000000000002
1928,2775,-64.890000000000001,-42.609999999999999
1929,1710,-64.890000000000001,-40.829999999999998
1930,1664,-64.900000000000006,-42.810000000000002
1931,1382,-64.909999999999997,-40.810000000000002
1932,2289,-64.909999999999997,-40.729999999999997
1933,1968,-64.909999999999997,-40.710000000000001
1934,2300,-64.920000000000002,-40.729999999999997
1935,2305,-64.930000000000007,-40.729999999999997
1936,1523,-64.939999999999998,-42.799999999999997
1937,1713,-64.939999999999998,-40.759999999999998
1938,3015,-64.939999999999998,-40.729999999999997
1939,1378,-64.950000000000003,-42.630000000000003
1940,1719,-64.950000000000003,-40.759999999999998
1941,1505,-64.959999999999994,-42.140000000000001
1942,3060,-64.969999999999999,-42.670000000000002
1943,1164,-64.969999999999999,-42.640000000000001
1944,427,-64.980000000000004,-42.789999999999999
1945,463,-64.980000000000004,-42.770000000000003
1946,14,-64.989999999999995,-42.780000000000001
1947,1726,-65.000000000000000,-42.789999999999999
1948,1379,-65.000000000000000,-42.780000000000001
1949,1159,-65.010000000000005,-40.619999999999997
1950,2988,-65.019999999999996,-42.780000000000001
1951,217,-65.019999999999996,-42.759999999999998
1952,2694,-65.019999999999996,-42.729999999999997
1953,2996,-65.030000000000001,-42.780000000000001
1954,2796,-65.030000000000001,-42.770000000000003
1955,2529,-65.030000000000001,-42.759999999999998
1956,3267,-65.030000000000001,-41.609999999999999
1957,2616,-65.030000000000001,-40.820000000000000
1958,1374,-65.040000000000006,-42.759999999999998
1959,1515,-65.040000000000006,-42.750000000000000
1960,1706,-65.040000000000006,-40.770000000000003
1961,278,-65.049999999999997,-44.130000000000003
1962,2787,-65.049999999999997,-43.340000000000003
1963,2392,-65.049999999999997,-41.430000000000000
1964,2366,-65.049999999999997,-40.789999999999999
1965,1716,-65.049999999999997,-40.780000000000001
1966,2393,-65.060000000000002,-42.670000000000002
1967,2285,-65.060000000000002,-40.799999999999997
1968,2303,-65.060000000000002,-40.789999999999999
1969,1263,-65.069999999999993,-42.750000000000000
1970,1705,-65.069999999999993,-40.799999999999997
1971,1625,-65.090000000000003,-40.820000000000000
1972,2652,-65.090000000000003,-40.810000000000002
1973,2696,-65.099999999999994,-42.619999999999997
1974,514,-65.099999999999994,-40.990000000000002
1975,1712,-65.099999999999994,-40.820000000000000
1976,3014,-65.109999999999999,-40.820000000000000
1977,2349,-65.120000000000005,-44.049999999999997
1978,1781,-65.120000000000005,-40.869999999999997
1979,1223,-65.120000000000005,-40.840000000000003
1980,965,-65.120000000000005,-40.740000000000002
1981,2385,-65.129999999999995,-41.409999999999997
1982,1723,-65.129999999999995,-40.890000000000001
1983,2866,-65.129999999999995,-40.859999999999999
1984,2697,-65.140000000000001,-42.619999999999997
1985,513,-65.150000000000006,-40.930000000000000
1986,2579,-65.150000000000006,-40.649999999999999
1987,2834,-65.159999999999997,-42.630000000000003
1988,595,-65.189999999999998,-44.090000000000003
1989,1187,-65.200000000000003,-44.189999999999998
1990,471,-65.209999999999994,-44.189999999999998
1991,1151,-65.209999999999994,-44.149999999999999
1992,467,-65.209999999999994,-44.130000000000003
1993,1388,-65.209999999999994,-44.039999999999999
1994,484,-65.219999999999999,-44.170000000000002
1995,1226,-65.219999999999999,-44.049999999999997
1996,2897,-65.219999999999999,-44.039999999999999
1997,261,-65.219999999999999,-44.009999999999998
1998,3310,-65.230000000000004,-44.189999999999998
1999,32,-65.230000000000004,-44.149999999999999
2000,487,-65.230000000000004,-44.109999999999999
2001,1155,-65.230000000000004,-44.070000000000000
2002,1375,-65.230000000000004,-44.049999999999997
2003,83,-65.230000000000004,-44.039999999999999
2004,3222,-65.230000000000004,-44.030000000000001
2005,3132,-65.239999999999995,-44.340000000000003
2006,1148,-65.239999999999995,-44.119999999999997
2007,231,-65.239999999999995,-44.100000000000001
2008,478,-65.239999999999995,-44.070000000000000
2009,2406,-65.239999999999995,-44.039999999999999
2010,492,-65.239999999999995,-44.009999999999998
2011,1508,-65.250000000000000,-44.340000000000003
2012,3011,-65.250000000000000,-44.310000000000002
2013,3148,-65.250000000000000,-44.170000000000002
2014,17,-65.250000000000000,-44.100000000000001
2015,491,-65.250000000000000,-44.090000000000003
2016,483,-65.250000000000000,-44.070000000000000
2017,20,-65.250000000000000,-44.039999999999999
2018,256,-65.250000000000000,-44.020000000000003
2019,3322,-65.260000000000005,-44.170000000000002
2020,489,-65.260000000000005,-44.149999999999999
2021,468,-65.260000000000005,-44.119999999999997
2022,3141,-65.260000000000005,-44.100000000000001
2023,1186,-65.260000000000005,-44.030000000000001
2024,472,-65.260000000000005,-44.009999999999998
2025,3158,-65.269999999999996,-44.280000000000001
2026,1173,-65.269999999999996,-44.149999999999999
2027,232,-65.269999999999996,-44.119999999999997
2028,255,-65.269999999999996,-44.070000000000000
2029,475,-65.269999999999996,-44.039999999999999
2030,3318,-65.269999999999996,-44.030000000000001
2031,1150,-65.269999999999996,-44.020000000000003
2032,490,-65.280000000000001,-44.189999999999998
2033,18,-65.280000000000001,-44.149999999999999
2034,470,-65.280000000000001,-44.060000000000002
2035,1802,-65.290000000000006,-44.200000000000003
2036,85,-65.290000000000006,-44.130000000000003
2037,1185,-65.290000000000006,-44.070000000000000
2038,40,-65.290000000000006,-44.060000000000002
2039,3173,-65.290000000000006,-44.009999999999998
2040,1156,-65.299999999999997,-44.170000000000002
2041,1903,-65.299999999999997,-44.119999999999997
2042,473,-65.299999999999997,-44.109999999999999
2043,1169,-65.299999999999997,-44.049999999999997
2044,2762,-65.299999999999997,-43.250000000000000
2045,1153,-65.310000000000002,-44.189999999999998
2046,488,-65.310000000000002,-44.149999999999999
2047,486,-65.310000000000002,-44.140000000000001
2048,84,-65.310000000000002,-44.119999999999997
2049,1160,-65.310000000000002,-44.079999999999998
2050,2763,-65.310000000000002,-44.009999999999998
2051,3172,-65.319999999999993,-44.180000000000000
2052,2057,-65.319999999999993,-44.159999999999997
2053,3223,-65.319999999999993,-44.140000000000001
2054,1183,-65.319999999999993,-44.130000000000003
2055,3151,-65.319999999999993,-44.119999999999997
2056,1177,-65.319999999999993,-44.060000000000002
2057,3314,-65.319999999999993,-44.049999999999997
2058,476,-65.329999999999998,-44.200000000000003
2059,1149,-65.329999999999998,-44.149999999999999
2060,3182,-65.329999999999998,-44.119999999999997
2061,2880,-65.329999999999998,-44.100000000000001
2062,480,-65.329999999999998,-44.090000000000003
2063,1162,-65.329999999999998,-44.060000000000002
2064,3309,-65.329999999999998,-44.049999999999997
2065,966,-65.329999999999998,-43.250000000000000
2066,1170,-65.340000000000003,-44.109999999999999
2067,259,-65.340000000000003,-44.070000000000000
2068,233,-65.340000000000003,-44.049999999999997
2069,479,-65.340000000000003,-44.020000000000003
2070,3308,-65.340000000000003,-44.009999999999998
2071,2840,-65.340000000000003,-43.680000000000000
2072,1875,-65.349999999999994,-47.950000000000003
2073,3171,-65.349999999999994,-44.140000000000001
2074,258,-65.349999999999994,-44.119999999999997
2075,260,-65.349999999999994,-44.090000000000003
2076,3315,-65.349999999999994,-44.060000000000002
2077,477,-65.349999999999994,-44.030000000000001
2078,3175,-65.349999999999994,-44.020000000000003
2079,2803,-65.349999999999994,-43.680000000000000
2080,1907,-65.359999999999999,-49.310000000000002
2081,2886,-65.359999999999999,-44.170000000000002
2082,1188,-65.359999999999999,-44.130000000000003
2083,494,-65.359999999999999,-44.119999999999997
2084,474,-65.359999999999999,-44.109999999999999
2085,493,-65.359999999999999,-44.090000000000003
2086,3179,-65.359999999999999,-44.060000000000002
2087,3150,-65.359999999999999,-44.039999999999999
2088,2764,-65.370000000000005,-44.200000000000003
2089,257,-65.370000000000005,-44.170000000000002
2090,3169,-65.370000000000005,-44.109999999999999
2091,1189,-65.370000000000005,-44.079999999999998
2092,469,-65.370000000000005,-44.049999999999997
2093,3149,-65.370000000000005,-44.020000000000003
2094,3323,-65.379999999999995,-44.180000000000000
2095,510,-65.379999999999995,-44.170000000000002
2096,230,-65.379999999999995,-44.130000000000003
2097,1191,-65.379999999999995,-44.119999999999997
2098,2770,-65.379999999999995,-44.109999999999999
2099,1182,-65.379999999999995,-44.060000000000002
2100,464,-65.379999999999995,-44.049999999999997
2101,481,-65.390000000000001,-44.200000000000003
2102,1152,-65.390000000000001,-44.119999999999997
2103,482,-65.390000000000001,-44.109999999999999
2104,2885,-65.390000000000001,-44.090000000000003
2105,3140,-65.390000000000001,-44.070000000000000
2106,485,-65.390000000000001,-44.060000000000002
2107,39,-65.390000000000001,-44.049999999999997
2108,38,-65.390000000000001,-44.030000000000001
2109,2824,-65.390000000000001,-44.020000000000003
2110,603,-65.400000000000006,-44.180000000000000
2111,3139,-65.400000000000006,-44.119999999999997
2112,1154,-65.400000000000006,-44.100000000000001
2113,1184,-65.400000000000006,-44.049999999999997
2114,1906,-65.409999999999997,-49.369999999999997
2115,504,-65.430000000000007,-44.799999999999997
2116,297,-65.450000000000003,-44.880000000000003
2117,2698,-65.469999999999999,-44.909999999999997
2118,1884,-65.489999999999995,-48.109999999999999
2119,2830,-65.500000000000000,-44.939999999999998
2120,512,-65.510000000000005,-44.909999999999997
2121,511,-65.510000000000005,-44.850000000000001
2122,2147,-65.519999999999996,-44.829999999999998
2123,19,-65.530000000000001,-44.840000000000003
2124,3320,-65.540000000000006,-44.930000000000000
2125,2962,-65.540000000000006,-44.909999999999997
2126,2821,-65.549999999999997,-46.960000000000001
2127,82,-65.549999999999997,-44.920000000000002
2128,1257,-65.549999999999997,-44.909999999999997
2129,2693,-65.549999999999997,-44.820000000000000
2130,501,-65.560000000000002,-44.990000000000002
2131,2831,-65.569999999999993,-45.000000000000000
2132,2827,-65.569999999999993,-44.829999999999998
2133,3321,-65.579999999999998,-44.920000000000002
2134,1511,-65.579999999999998,-44.899999999999999
2135,502,-65.590000000000003,-44.939999999999998
2136,503,-65.590000000000003,-44.930000000000000
2137,1634,-65.590000000000003,-44.909999999999997
2138,2960,-65.599999999999994,-44.939999999999998
2139,2416,-65.609999999999999,-47.960000000000001
2140,1926,-65.620000000000005,-45.060000000000002
2141,2509,-65.620000000000005,-44.880000000000003
2142,248,-65.629999999999995,-47.960000000000001
2143,245,-65.629999999999995,-47.890000000000001
2144,2386,-65.629999999999995,-44.880000000000003
2145,2142,-65.640000000000001,-47.990000000000002
2146,2692,-65.640000000000001,-47.350000000000001
2147,1883,-65.650000000000006,-48.270000000000003
2148,2574,-65.659999999999997,-44.770000000000003
2149,964,-65.670000000000002,-44.939999999999998
2150,2044,-65.680000000000007,-47.890000000000001
2151,2411,-65.689999999999998,-45.049999999999997
2152,227,-65.700000000000003,-48.000000000000000
2153,1827,-65.700000000000003,-45.049999999999997
2154,2855,-65.700000000000003,-44.799999999999997
2155,2631,-65.700000000000003,-44.759999999999998
2156,247,-65.709999999999994,-47.939999999999998
2157,2060,-65.709999999999994,-47.869999999999997
2158,226,-65.709999999999994,-47.289999999999999
2159,1509,-65.709999999999994,-44.799999999999997
2160,2415,-65.719999999999999,-47.920000000000002
2161,1259,-65.719999999999999,-47.909999999999997
2162,1949,-65.719999999999999,-45.049999999999997
2163,2196,-65.719999999999999,-44.840000000000003
2164,2851,-65.730000000000004,-47.920000000000002
2165,2143,-65.730000000000004,-47.890000000000001
2166,242,-65.730000000000004,-47.250000000000000
2167,505,-65.730000000000004,-44.969999999999999
2168,1542,-65.739999999999995,-47.200000000000003
2169,241,-65.750000000000000,-47.259999999999998
2170,13,-65.760000000000005,-47.829999999999998
2171,3207,-65.769999999999996,-47.579999999999998
2172,244,-65.780000000000001,-47.250000000000000
2173,2231,-65.790000000000006,-47.899999999999999
2174,246,-65.790000000000006,-47.859999999999999
2175,1196,-65.790000000000006,-47.820000000000000
2176,2627,-65.790000000000006,-47.630000000000003
2177,495,-65.790000000000006,-44.609999999999999
2178,243,-65.799999999999997,-47.359999999999999
2179,2357,-65.799999999999997,-45.020000000000003
2180,2354,-65.799999999999997,-44.890000000000001
2181,37,-65.799999999999997,-44.719999999999999
2182,2691,-65.810000000000002,-47.759999999999998
2183,2687,-65.810000000000002,-45.020000000000003
2184,251,-65.840000000000003,-47.740000000000002
2185,3044,-65.840000000000003,-47.710000000000001
2186,249,-65.840000000000003,-47.609999999999999
2187,2476,-65.849999999999994,-47.750000000000000
2188,1351,-65.849999999999994,-47.740000000000002
2189,1197,-65.849999999999994,-47.729999999999997
2190,2336,-65.859999999999999,-47.750000000000000
2191,254,-65.859999999999999,-47.689999999999998
2192,2037,-65.859999999999999,-47.600000000000001
2193,2001,-65.870000000000005,-47.750000000000000
2194,1252,-65.879999999999995,-47.759999999999998
2195,1233,-65.879999999999995,-47.750000000000000
2196,2475,-65.890000000000001,-47.759999999999998
2197,1840,-65.890000000000001,-47.750000000000000
2198,1209,-65.890000000000001,-47.640000000000001
2199,1157,-65.890000000000001,-45.090000000000003
2200,1350,-65.900000000000006,-47.759999999999998
2201,1788,-65.900000000000006,-47.750000000000000
2202,2477,-65.909999999999997,-48.100000000000001
2203,2586,-65.909999999999997,-47.750000000000000
2204,987,-65.909999999999997,-45.159999999999997
2205,2908,-65.920000000000002,-48.079999999999998
2206,1948,-65.920000000000002,-47.750000000000000
2207,250,-65.920000000000002,-47.619999999999997
2208,2458,-65.930000000000007,-47.750000000000000
2209,1846,-65.939999999999998,-47.759999999999998
2210,1224,-65.939999999999998,-47.750000000000000
2211,1166,-65.939999999999998,-45.090000000000003
2212,2347,-65.950000000000003,-47.750000000000000
2213,2630,-65.950000000000003,-45.119999999999997
2214,1830,-65.959999999999994,-47.750000000000000
2215,2966,-65.959999999999994,-47.740000000000002
2216,228,-65.959999999999994,-47.689999999999998
2217,1876,-65.969999999999999,-47.750000000000000
2218,253,-65.989999999999995,-47.789999999999999
2219,252,-65.989999999999995,-47.689999999999998
2220,229,-65.989999999999995,-47.619999999999997
2221,79,-66.000000000000000,-45.180000000000000
2222,2629,-66.000000000000000,-45.100000000000001
2223,76,-66.000000000000000,-45.090000000000003
2224,74,-66.010000000000005,-45.180000000000000
2225,1848,-66.019999999999996,-47.770000000000003
2226,69,-66.019999999999996,-45.180000000000000
2227,2400,-66.030000000000001,-44.469999999999999
2228,1847,-66.049999999999997,-47.780000000000001
2229,2145,-66.049999999999997,-47.689999999999998
2230,77,-66.049999999999997,-45.030000000000001
2231,2478,-66.060000000000002,-48.109999999999999
2232,75,-66.060000000000002,-45.109999999999999
2233,65,-66.060000000000002,-45.000000000000000
2234,2750,-66.079999999999998,-47.770000000000003
2235,80,-66.079999999999998,-44.799999999999997
2236,66,-66.090000000000003,-45.140000000000001
2237,2957,-66.109999999999999,-47.770000000000003
2238,2144,-66.120000000000005,-47.789999999999999
2239,72,-66.120000000000005,-45.109999999999999
2240,70,-66.129999999999995,-45.140000000000001
2241,71,-66.140000000000001,-45.079999999999998
2242,2585,-66.159999999999997,-47.810000000000002
2243,68,-66.159999999999997,-45.079999999999998
2244,73,-66.170000000000002,-45.079999999999998
2245,78,-66.170000000000002,-45.070000000000000
2246,67,-66.180000000000007,-45.159999999999997
2247,1144,-66.189999999999998,-45.020000000000003
2248,3251,-66.349999999999994,-44.880000000000003
2249,2380,-66.370000000000005,-45.049999999999997
2250,62,-66.400000000000006,-45.149999999999999
2251,56,-66.409999999999997,-45.140000000000001
2252,3316,-66.430000000000007,-45.180000000000000
2253,462,-66.450000000000003,-45.130000000000003
2254,61,-66.459999999999994,-45.159999999999997
2255,54,-66.459999999999994,-45.079999999999998
2256,2433,-66.469999999999999,-45.159999999999997
2257,2436,-66.469999999999999,-45.149999999999999
2258,1931,-66.480000000000004,-45.070000000000000
2259,508,-66.480000000000004,-45.039999999999999
2260,58,-66.489999999999995,-45.119999999999997
2261,2375,-66.489999999999995,-45.090000000000003
2262,2440,-66.500000000000000,-45.159999999999997
2263,64,-66.500000000000000,-45.079999999999998
2264,55,-66.500000000000000,-45.060000000000002
2265,2445,-66.510000000000005,-45.159999999999997
2266,57,-66.510000000000005,-45.119999999999997
2267,2019,-66.510000000000005,-45.090000000000003
2268,2853,-66.519999999999996,-45.159999999999997
2269,60,-66.530000000000001,-45.140000000000001
2270,53,-66.530000000000001,-45.100000000000001
2271,1530,-66.540000000000006,-45.130000000000003
2272,2448,-66.549999999999997,-45.219999999999999
2273,2437,-66.549999999999997,-45.140000000000001
2274,2229,-66.560000000000002,-47.049999999999997
2275,63,-66.560000000000002,-45.060000000000002
2276,59,-66.569999999999993,-45.170000000000002
2277,506,-66.579999999999998,-45.170000000000002
2278,2434,-66.579999999999998,-45.159999999999997
2279,3211,-66.689999999999998,-47.060000000000002
2280,2038,-66.829999999999998,-46.939999999999998
2281,3249,-67.109999999999999,-52.600000000000001
2282,3244,-67.140000000000001,-52.600000000000001
2283,2568,-67.189999999999998,-52.460000000000001
2284,1715,-67.370000000000005,-45.750000000000000
2285,1879,-67.400000000000006,-49.909999999999997
2286,2492,-67.409999999999997,-46.570000000000000
2287,1992,-67.420000000000002,-52.420000000000002
2288,1747,-67.469999999999999,-46.520000000000003
2289,1360,-67.480000000000004,-46.490000000000002
2290,2461,-67.500000000000000,-46.460000000000001
2291,1246,-67.510000000000005,-46.439999999999998
2292,1993,-67.540000000000006,-52.430000000000000
2293,3023,-67.540000000000006,-45.960000000000001
2294,1513,-67.549999999999997,-45.960000000000001
2295,1518,-67.549999999999997,-45.930000000000000
2296,1524,-67.560000000000002,-45.939999999999998
2297,87,-67.590000000000003,-46.479999999999997
2298,2628,-67.599999999999994,-46.030000000000001
2299,1960,-67.620000000000005,-53.259999999999998
2300,3275,-67.620000000000005,-46.210000000000001
2301,2160,-67.629999999999995,-46.130000000000003
2302,1512,-67.629999999999995,-46.109999999999999
2303,2474,-67.680000000000007,-49.250000000000000
2304,2120,-67.700000000000003,-49.280000000000001
2305,2473,-67.709999999999994,-49.320000000000000
2306,1687,-67.719999999999999,-49.320000000000000
2307,1543,-67.719999999999999,-49.310000000000002
2308,1733,-67.730000000000004,-49.270000000000003
2309,3216,-67.810000000000002,-52.600000000000001
2310,2018,-67.939999999999998,-53.210000000000001
2311,1880,-68.010000000000005,-52.329999999999998
2312,3035,-68.250000000000000,-50.049999999999997
2313,1241,-68.260000000000005,-53.039999999999999
2314,3317,-68.260000000000005,-52.369999999999997
2315,2313,-68.349999999999994,-50.140000000000001
2316,1356,-68.359999999999999,-52.340000000000003
2317,2314,-68.359999999999999,-50.140000000000001
2318,3062,-68.370000000000005,-50.140000000000001
2319,1677,-68.370000000000005,-50.130000000000003
2320,2163,-68.390000000000001,-50.130000000000003
2321,2518,-68.400000000000006,-52.369999999999997
2322,209,-68.400000000000006,-52.280000000000001
2323,2326,-68.409999999999997,-50.119999999999997
2324,1784,-68.409999999999997,-50.109999999999999
2325,1745,-68.409999999999997,-50.060000000000002
2326,2390,-68.420000000000002,-52.390000000000001
2327,2059,-68.420000000000002,-52.259999999999998
2328,1661,-68.420000000000002,-50.109999999999999
2329,206,-68.430000000000007,-52.390000000000001
2330,1658,-68.430000000000007,-50.109999999999999
2331,2931,-68.439999999999998,-52.399999999999999
2332,3152,-68.439999999999998,-52.390000000000001
2333,396,-68.439999999999998,-52.359999999999999
2334,202,-68.439999999999998,-52.229999999999997
2335,2161,-68.439999999999998,-50.079999999999998
2336,2815,-68.439999999999998,-50.070000000000000
2337,2244,-68.450000000000003,-52.549999999999997
2338,2078,-68.450000000000003,-50.109999999999999
2339,211,-68.459999999999994,-52.289999999999999
2340,210,-68.459999999999994,-52.210000000000001
2341,1912,-68.459999999999994,-51.729999999999997
2342,2162,-68.459999999999994,-50.049999999999997
2343,1877,-68.469999999999999,-51.640000000000001
2344,1678,-68.469999999999999,-50.100000000000001
2345,204,-68.489999999999995,-52.229999999999997
2346,3080,-68.489999999999995,-50.090000000000003
2347,1732,-68.500000000000000,-50.079999999999998
2348,1688,-68.500000000000000,-50.000000000000000
2349,205,-68.510000000000005,-52.240000000000002
2350,3134,-68.510000000000005,-50.049999999999997
2351,1643,-68.510000000000005,-50.020000000000003
2352,2043,-68.519999999999996,-52.320000000000000
2353,1255,-68.519999999999996,-50.020000000000003
2354,1738,-68.519999999999996,-50.009999999999998
2355,203,-68.530000000000001,-52.380000000000003
2356,208,-68.530000000000001,-52.280000000000001
2357,1676,-68.549999999999997,-49.990000000000002
2358,395,-68.560000000000002,-52.369999999999997
2359,2301,-68.560000000000002,-49.979999999999997
2360,207,-68.569999999999993,-52.280000000000001
2361,1656,-68.569999999999993,-49.939999999999998
2362,3086,-68.569999999999993,-49.930000000000000
2363,1881,-68.579999999999998,-51.420000000000002
2364,1734,-68.579999999999998,-49.960000000000001
2365,212,-68.590000000000003,-52.289999999999999
2366,1916,-68.590000000000003,-51.049999999999997
2367,1685,-68.640000000000001,-49.990000000000002
2368,1913,-68.650000000000006,-51.200000000000003
2369,1683,-68.700000000000003,-49.990000000000002
2370,1978,-68.769999999999996,-52.539999999999999
2371,3232,-68.790000000000006,-52.320000000000000
2372,234,-68.810000000000002,-50.259999999999998
2373,223,-68.810000000000002,-50.219999999999999
2374,3034,-68.810000000000002,-50.210000000000001
2375,1207,-68.819999999999993,-50.289999999999999
2376,2833,-68.829999999999998,-50.289999999999999
2377,2832,-68.840000000000003,-50.390000000000001
2378,1208,-68.840000000000003,-50.200000000000003
2379,236,-68.870000000000005,-50.270000000000003
2380,2600,-68.879999999999995,-50.359999999999999
2381,2210,-68.879999999999995,-50.340000000000003
2382,3329,-68.890000000000001,-50.350000000000001
2383,237,-68.900000000000006,-50.399999999999999
2384,2153,-68.900000000000006,-50.359999999999999
2385,238,-68.900000000000006,-50.229999999999997
2386,1914,-68.909999999999997,-50.359999999999999
2387,240,-68.909999999999997,-50.350000000000001
2388,1921,-68.909999999999997,-50.340000000000003
2389,2681,-68.920000000000002,-50.369999999999997
2390,3327,-68.920000000000002,-50.350000000000001
2391,239,-68.920000000000002,-50.270000000000003
2392,3328,-68.930000000000007,-50.380000000000003
2393,2682,-68.930000000000007,-50.350000000000001
2394,224,-68.930000000000007,-50.310000000000002
2395,2041,-68.939999999999998,-50.359999999999999
2396,235,-68.939999999999998,-50.219999999999999
2397,1858,-68.959999999999994,-51.630000000000003
2398,222,-68.959999999999994,-50.380000000000003
2399,2230,-68.959999999999994,-50.259999999999998
2400,2042,-68.969999999999999,-50.329999999999998
2401,2377,-68.980000000000004,-51.619999999999997
2402,2138,-68.980000000000004,-50.369999999999997
2403,1742,-68.989999999999995,-51.609999999999999
2404,225,-68.989999999999995,-50.200000000000003
2405,1359,-69.010000000000005,-51.609999999999999
2406,1387,-69.019999999999996,-51.609999999999999
2407,3009,-69.069999999999993,-52.270000000000003
2408,2472,-69.099999999999994,-51.659999999999997
2409,1973,-69.129999999999995,-52.380000000000003
